preprocessed_text,tokenized_text,lemmatized_text
first moved canton area cardiff year ago several people told lucky living road happy gathering,"['first', 'moved', 'canton', 'area', 'cardiff', 'year', 'ago', 'several', 'people', 'told', 'lucky', 'living', 'road', 'happy', 'gathering']","[ 'first ' , 'moved ' , 'canton ' , 'area ' , 'cardiff ' , 'year ' , 'ago ' , 'several ' , 'people ' , 'told ' , 'lucky ' , 'living ' , 'road ' , 'happy ' , 'gathering ' ]"
havent several year one place long fall subconscious also usually full,"['havent', 'several', 'year', 'one', 'place', 'long', 'fall', 'subconscious', 'also', 'usually', 'full']","[ 'havent ' , 'several ' , 'year ' , 'one ' , 'place ' , 'long ' , 'fall ' , 'subconscious ' , 'also ' , 'usually ' , 'full ' ]"
cardiff work trip dinner la iguana food delicious service pleasant 2 1 drink happy,"['cardiff', 'work', 'trip', 'dinner', 'la', 'iguana', 'food', 'delicious', 'service', 'pleasant', '2', '1', 'drink', 'happy']","[ 'cardiff ' , 'work ' , 'trip ' , 'dinner ' , 'la ' , 'iguana ' , 'food ' , 'delicious ' , 'service ' , 'pleasant ' , ' 2 ' , ' 1 ' , 'drink ' , 'happy ' ]"
there really whole lot quality mexican latin american cuisine cardiff la iguana isnt mind blowing nice option,"['there', 'really', 'whole', 'lot', 'quality', 'mexican', 'latin', 'american', 'cuisine', 'cardiff', 'la', 'iguana', 'isnt', 'mind', 'blowing', 'nice', 'option']","[ 'there ' , 'really ' , 'whole ' , 'lot ' , 'quality ' , 'mexican ' , 'latin ' , 'american ' , 'cuisine ' , 'cardiff ' , 'la ' , 'iguana ' , 'isnt ' , 'mind ' , 'blowing ' , 'nice ' , 'option ' ]"
absolutely wonderful every aspect initial greeting great red wine list realistic cost first visit wale cardiff yelp helped u,"['absolutely', 'wonderful', 'every', 'aspect', 'initial', 'greeting', 'great', 'red', 'wine', 'list', 'realistic', 'cost', 'first', 'visit', 'wale', 'cardiff', 'yelp', 'helped', 'u']","[ 'absolutely ' , 'wonderful ' , 'every ' , 'aspect ' , 'initial ' , 'greeting ' , 'great ' , 'red ' , 'wine ' , 'list ' , 'realistic ' , 'cost ' , 'first ' , 'visit ' , 'wale ' , 'cardiff ' , 'yelp ' , 'helped ' , ' u ' ]"
saw little restaurant yelp today wale opened business last week gave call see open told come,"['saw', 'little', 'restaurant', 'yelp', 'today', 'wale', 'opened', 'business', 'last', 'week', 'gave', 'call', 'see', 'open', 'told', 'come']","[ 'saw ' , 'little ' , 'restaurant ' , 'yelp ' , 'today ' , 'wale ' , 'opened ' , 'business ' , 'last ' , 'week ' , 'gave ' , 'call ' , 'see ' , 'open ' , 'told ' , 'come ' ]"
real local feel small italian restaurant cosy really right word place food fantastic meat always,"['real', 'local', 'feel', 'small', 'italian', 'restaurant', 'cosy', 'really', 'right', 'word', 'place', 'food', 'fantastic', 'meat', 'always']","[ 'real ' , 'local ' , 'feel ' , 'small ' , 'italian ' , 'restaurant ' , 'cosy ' , 'really ' , 'right ' , 'word ' , 'place ' , 'food ' , 'fantastic ' , 'meat ' , 'always ' ]"
got go outside smoke dont wear heel place whether intentionally buffalo implemented feature deters glamorously,"['got', 'go', 'outside', 'smoke', 'dont', 'wear', 'heel', 'place', 'whether', 'intentionally', 'buffalo', 'implemented', 'feature', 'deters', 'glamorously']","[ 'got ' , 'go ' , 'outside ' , 'smoke ' , 'dont ' , 'wear ' , 'heel ' , 'place ' , 'whether ' , 'intentionally ' , 'buffalo ' , 'implemented ' , 'feature ' , 'deters ' , 'glamorously ' ]"
went buffalo bar spur moment four housemate sitting around struggling idea long evening bad,"['went', 'buffalo', 'bar', 'spur', 'moment', 'four', 'housemate', 'sitting', 'around', 'struggling', 'idea', 'long', 'evening', 'bad']","[ 'went ' , 'buffalo ' , 'bar ' , 'spur ' , 'moment ' , 'four ' , 'housemate ' , 'sitting ' , 'around ' , 'struggling ' , 'idea ' , 'long ' , 'evening ' , 'bad ' ]"
youre nice pricey cocktail lively eversoslightly pretentious bar buffalo amongst cardiff best although get,"['youre', 'nice', 'pricey', 'cocktail', 'lively', 'eversoslightly', 'pretentious', 'bar', 'buffalo', 'amongst', 'cardiff', 'best', 'although', 'get']","[ 'youre ' , 'nice ' , 'pricey ' , 'cocktail ' , 'lively ' , 'eversoslightly ' , 'pretentious ' , 'bar ' , 'buffalo ' , 'amongst ' , 'cardiff ' , 'best ' , 'although ' , 'get ' ]"
easily best nandos cardiff food great staff amazing atmosphere hard beat busy day tell staff enjoy,"['easily', 'best', 'nandos', 'cardiff', 'food', 'great', 'staff', 'amazing', 'atmosphere', 'hard', 'beat', 'busy', 'day', 'tell', 'staff', 'enjoy']","[ 'easily ' , 'best ' , 'nandos ' , 'cardiff ' , 'food ' , 'great ' , 'staff ' , 'amazing ' , 'atmosphere ' , 'hard ' , 'beat ' , 'busy ' , 'day ' , 'tell ' , 'staff ' , 'enjoy ' ]"
five star love nandos great peri chip wrap giving 5 star wish veggie option love sauce,"['five', 'star', 'love', 'nandos', 'great', 'peri', 'chip', 'wrap', 'giving', '5', 'star', 'wish', 'veggie', 'option', 'love', 'sauce']","[ 'five ' , 'star ' , 'love ' , 'nandos ' , 'great ' , 'peri ' , 'chip ' , 'wrap ' , 'giving ' , ' 5 ' , 'star ' , 'wish ' , 'veggie ' , 'option ' , 'love ' , 'sauce ' ]"
fan nandos chain decided call evening meal passing old brewery quarter cardiff branch look,"['fan', 'nandos', 'chain', 'decided', 'call', 'evening', 'meal', 'passing', 'old', 'brewery', 'quarter', 'cardiff', 'branch', 'look']","[ 'fan ' , 'nandos ' , 'chain ' , 'decided ' , 'call ' , 'evening ' , 'meal ' , 'passing ' , 'old ' , 'brewery ' , 'quarter ' , 'cardiff ' , 'branch ' , 'look ' ]"
place amazing say best curry ive restaurant far taster menu every single item tasted,"['place', 'amazing', 'say', 'best', 'curry', 'ive', 'restaurant', 'far', 'taster', 'menu', 'every', 'single', 'item', 'tasted']","[ 'place ' , 'amazing ' , 'say ' , 'best ' , 'curry ' , 'ive ' , 'restaurant ' , 'far ' , 'taster ' , 'menu ' , 'every ' , 'single ' , 'item ' , 'tasted ' ]"
first trip couple year ago blew away flavor service recently boyfriend took another trip food,"['first', 'trip', 'couple', 'year', 'ago', 'blew', 'away', 'flavor', 'service', 'recently', 'boyfriend', 'took', 'another', 'trip', 'food']","[ 'first ' , 'trip ' , 'couple ' , 'year ' , 'ago ' , 'blew ' , 'away ' , 'flavor ' , 'service ' , 'recently ' , 'boyfriend ' , 'took ' , 'another ' , 'trip ' , 'food ' ]"
place heaven think mint mustard favourite indian restaurant cardiff certainly top three,"['place', 'heaven', 'think', 'mint', 'mustard', 'favourite', 'indian', 'restaurant', 'cardiff', 'certainly', 'top', 'three']","[ 'place ' , 'heaven ' , 'think ' , 'mint ' , 'mustard ' , 'favourite ' , 'indian ' , 'restaurant ' , 'cardiff ' , 'certainly ' , 'top ' , 'three ' ]"
supposed go another restaurant one full decided come brava disappointed way take covid,"['supposed', 'go', 'another', 'restaurant', 'one', 'full', 'decided', 'come', 'brava', 'disappointed', 'way', 'take', 'covid']","[ 'supposed ' , 'go ' , 'another ' , 'restaurant ' , 'one ' , 'full ' , 'decided ' , 'come ' , 'brava ' , 'disappointed ' , 'way ' , 'take ' , 'covid ' ]"
food great service fast outdoor seating comfortable got berry waffle chris got full breakfast waffle,"['food', 'great', 'service', 'fast', 'outdoor', 'seating', 'comfortable', 'got', 'berry', 'waffle', 'chris', 'got', 'full', 'breakfast', 'waffle']","[ 'food ' , 'great ' , 'service ' , 'fast ' , 'outdoor ' , 'seating ' , 'comfortable ' , 'got ' , 'berry ' , 'waffle ' , 'chris ' , 'got ' , 'full ' , 'breakfast ' , 'waffle ' ]"
positive brava twice full welsh breakfast great properly cooked tasty lovely sausage also went,"['positive', 'brava', 'twice', 'full', 'welsh', 'breakfast', 'great', 'properly', 'cooked', 'tasty', 'lovely', 'sausage', 'also', 'went']","[ 'positive ' , 'brava ' , 'twice ' , 'full ' , 'welsh ' , 'breakfast ' , 'great ' , 'properly ' , 'cooked ' , 'tasty ' , 'lovely ' , 'sausage ' , 'also ' , 'went ' ]"
amazing full welsh breakfast coffee cute popular cafe staff friendly service fast efficient would definitely,"['amazing', 'full', 'welsh', 'breakfast', 'coffee', 'cute', 'popular', 'cafe', 'staff', 'friendly', 'service', 'fast', 'efficient', 'would', 'definitely']","[ 'amazing ' , 'full ' , 'welsh ' , 'breakfast ' , 'coffee ' , 'cute ' , 'popular ' , 'cafe ' , 'staff ' , 'friendly ' , 'service ' , 'fast ' , 'efficient ' , 'would ' , 'definitely ' ]"
note open evening definitely closed im sat writing review well say place damn good find,"['note', 'open', 'evening', 'definitely', 'closed', 'im', 'sat', 'writing', 'review', 'well', 'say', 'place', 'damn', 'good', 'find']","[ 'note ' , 'open ' , 'evening ' , 'definitely ' , 'closed ' , 'im ' , 'sat ' , 'writing ' , 'review ' , 'well ' , 'say ' , 'place ' , 'damn ' , 'good ' , 'find ' ]"
like cup tea better accompaniment cake place amazingly good cake also vegan gluten free cake,"['like', 'cup', 'tea', 'better', 'accompaniment', 'cake', 'place', 'amazingly', 'good', 'cake', 'also', 'vegan', 'gluten', 'free', 'cake']","[ 'like ' , 'cup ' , 'tea ' , 'better ' , 'accompaniment ' , 'cake ' , 'place ' , 'amazingly ' , 'good ' , 'cake ' , 'also ' , 'vegan ' , 'gluten ' , 'free ' , 'cake ' ]"
favorite place brunch lovely interior friendly staff chilled atmosphere food always tasty highly recommend place,"['favorite', 'place', 'brunch', 'lovely', 'interior', 'friendly', 'staff', 'chilled', 'atmosphere', 'food', 'always', 'tasty', 'highly', 'recommend', 'place']","[ 'favorite ' , 'place ' , 'brunch ' , 'lovely ' , 'interior ' , 'friendly ' , 'staff ' , 'chilled ' , 'atmosphere ' , 'food ' , 'always ' , 'tasty ' , 'highly ' , 'recommend ' , 'place ' ]"
quality food completely forgotten portion size ridiculous price pay go elsewhere,"['quality', 'food', 'completely', 'forgotten', 'portion', 'size', 'ridiculous', 'price', 'pay', 'go', 'elsewhere']","[ 'quality ' , 'food ' , 'completely ' , 'forgotten ' , 'portion ' , 'size ' , 'ridiculous ' , 'price ' , 'pay ' , 'go ' , 'elsewhere ' ]"
juno lounge part everexpanding chain originated first lounge bedminster bristol lived bristol cardiff,"['juno', 'lounge', 'part', 'everexpanding', 'chain', 'originated', 'first', 'lounge', 'bedminster', 'bristol', 'lived', 'bristol', 'cardiff']","[ 'juno ' , 'lounge ' , 'part ' , 'everexpanding ' , 'chain ' , 'originated ' , 'first ' , 'lounge ' , 'bedminster ' , 'bristol ' , 'lived ' , 'bristol ' , 'cardiff ' ]"
awfully glad could sit rugby simple menu large choice beer reasonable price large screen watching match,"['awfully', 'glad', 'could', 'sit', 'rugby', 'simple', 'menu', 'large', 'choice', 'beer', 'reasonable', 'price', 'large', 'screen', 'watching', 'match']","[ 'awfully ' , 'glad ' , 'could ' , 'sit ' , 'rugby ' , 'simple ' , 'menu ' , 'large ' , 'choice ' , 'beer ' , 'reasonable ' , 'price ' , 'large ' , 'screen ' , 'watching ' , 'match ' ]"
10 foot tall cooky eccentric vintage looking bar sister buffalo bar mr smith serf great meal wonderful drink,"['10', 'foot', 'tall', 'cooky', 'eccentric', 'vintage', 'looking', 'bar', 'sister', 'buffalo', 'bar', 'mr', 'smith', 'serf', 'great', 'meal', 'wonderful', 'drink']","[ '10 ' , 'foot ' , 'tall ' , 'cooky ' , 'eccentric ' , 'vintage ' , 'looking ' , 'bar ' , 'sister ' , 'buffalo ' , 'bar ' , 'mr ' , 'smith ' , 'serf ' , 'great ' , 'meal ' , 'wonderful ' , 'drink ' ]"
im real fan place even idea cosmopolitan theyve never got right resulting drink always drinkable,"['im', 'real', 'fan', 'place', 'even', 'idea', 'cosmopolitan', 'theyve', 'never', 'got', 'right', 'resulting', 'drink', 'always', 'drinkable']","[ 'im ' , 'real ' , 'fan ' , 'place ' , 'even ' , 'idea ' , 'cosmopolitan ' , 'theyve ' , 'never ' , 'got ' , 'right ' , 'resulting ' , 'drink ' , 'always ' , 'drinkable ' ]"
like many others usually dont best thing say westernized panda express style chinese food place actually way better,"['like', 'many', 'others', 'usually', 'dont', 'best', 'thing', 'say', 'westernized', 'panda', 'express', 'style', 'chinese', 'food', 'place', 'actually', 'way', 'better']","[ 'like ' , 'many ' , 'others ' , 'usually ' , 'dont ' , 'best ' , 'thing ' , 'say ' , 'westernized ' , 'panda ' , 'express ' , 'style ' , 'chinese ' , 'food ' , 'place ' , 'actually ' , 'way ' , 'better ' ]"
pretty good dude working night pretty much ready put life make sure got wanted hungry really late,"['pretty', 'good', 'dude', 'working', 'night', 'pretty', 'much', 'ready', 'put', 'life', 'make', 'sure', 'got', 'wanted', 'hungry', 'really', 'late']","[ 'pretty ' , 'good ' , 'dude ' , 'working ' , 'night ' , 'pretty ' , 'much ' , 'ready ' , 'put ' , 'life ' , 'make ' , 'sure ' , 'got ' , 'wanted ' , 'hungry ' , 'really ' , 'late ' ]"
came quick dinner youve read review youll know im extremely sceptical westernised chinese food wok,"['came', 'quick', 'dinner', 'youve', 'read', 'review', 'youll', 'know', 'im', 'extremely', 'sceptical', 'westernised', 'chinese', 'food', 'wok']","[ 'came ' , 'quick ' , 'dinner ' , 'youve ' , 'read ' , 'review ' , 'youll ' , 'know ' , 'im ' , 'extremely ' , 'sceptical ' , 'westernised ' , 'chinese ' , 'food ' , 'wok ' ]"
dorothys cardiff 1953 establishment legendary place relish chicken curry chip late night craving,"['dorothys', 'cardiff', '1953', 'establishment', 'legendary', 'place', 'relish', 'chicken', 'curry', 'chip', 'late', 'night', 'craving']","[ 'dorothys ' , 'cardiff ' , '1953 ' , 'establishment ' , 'legendary ' , 'place ' , 'relish ' , 'chicken ' , 'curry ' , 'chip ' , 'late ' , 'night ' , 'craving ' ]"
visiting cardiffa must go chip alley dorothy linewe late lunch fish goodbut,"['visiting', 'cardiffa', 'must', 'go', 'chip', 'alley', 'dorothy', 'linewe', 'late', 'lunch', 'fish', 'goodbut']","[ 'visiting ' , 'cardiffa ' , 'must ' , 'go ' , 'chip ' , 'alley ' , 'dorothy ' , 'linewe ' , 'late ' , 'lunch ' , 'fish ' , 'goodbut ' ]"
ever since ive moved cardiff ive heard come fish chip capital city dorothys queen im huge fan fish,"['ever', 'since', 'ive', 'moved', 'cardiff', 'ive', 'heard', 'come', 'fish', 'chip', 'capital', 'city', 'dorothys', 'queen', 'im', 'huge', 'fan', 'fish']","[ 'ever ' , 'since ' , 'ive ' , 'moved ' , 'cardiff ' , 'ive ' , 'heard ' , 'come ' , 'fish ' , 'chip ' , 'capital ' , 'city ' , 'dorothys ' , 'queen ' , 'im ' , 'huge ' , 'fan ' , 'fish ' ]"
food delicious staff italian felt authentic waiter helped u pair wine meal delicious reasonably priced,"['food', 'delicious', 'staff', 'italian', 'felt', 'authentic', 'waiter', 'helped', 'u', 'pair', 'wine', 'meal', 'delicious', 'reasonably', 'priced']","[ 'food ' , 'delicious ' , 'staff ' , 'italian ' , 'felt ' , 'authentic ' , 'waiter ' , 'helped ' , ' u ' , 'pair ' , 'wine ' , 'meal ' , 'delicious ' , 'reasonably ' , 'priced ' ]"
spent excellent day cardiff first weekend rugby world cup prebooked table restaurant overlooking cardiff bay,"['spent', 'excellent', 'day', 'cardiff', 'first', 'weekend', 'rugby', 'world', 'cup', 'prebooked', 'table', 'restaurant', 'overlooking', 'cardiff', 'bay']","[ 'spent ' , 'excellent ' , 'day ' , 'cardiff ' , 'first ' , 'weekend ' , 'rugby ' , 'world ' , 'cup ' , 'prebooked ' , 'table ' , 'restaurant ' , 'overlooking ' , 'cardiff ' , 'bay ' ]"
signor valentino italian restaurant located bustling cardiff bay area one take friend family people want impress,"['signor', 'valentino', 'italian', 'restaurant', 'located', 'bustling', 'cardiff', 'bay', 'area', 'one', 'take', 'friend', 'family', 'people', 'want', 'impress']","[ 'signor ' , 'valentino ' , 'italian ' , 'restaurant ' , 'located ' , 'bustling ' , 'cardiff ' , 'bay ' , 'area ' , 'one ' , 'take ' , 'friend ' , 'family ' , 'people ' , 'want ' , 'impress ' ]"
tried pork wagamama house special ramens excellent fast attentive service waiter conversational also blueberry,"['tried', 'pork', 'wagamama', 'house', 'special', 'ramens', 'excellent', 'fast', 'attentive', 'service', 'waiter', 'conversational', 'also', 'blueberry']","[ 'tried ' , 'pork ' , 'wagamama ' , 'house ' , 'special ' , 'ramens ' , 'excellent ' , 'fast ' , 'attentive ' , 'service ' , 'waiter ' , 'conversational ' , 'also ' , 'blueberry ' ]"
noodle place spectacular staff friendly courteous deceptive entrance could mistaken type,"['noodle', 'place', 'spectacular', 'staff', 'friendly', 'courteous', 'deceptive', 'entrance', 'could', 'mistaken', 'type']","[ 'noodle ' , 'place ' , 'spectacular ' , 'staff ' , 'friendly ' , 'courteous ' , 'deceptive ' , 'entrance ' , 'could ' , 'mistaken ' , 'type ' ]"
enjoyed first ever visit wagamama service teensy bit slow considering restaurant empty full food,"['enjoyed', 'first', 'ever', 'visit', 'wagamama', 'service', 'teensy', 'bit', 'slow', 'considering', 'restaurant', 'empty', 'full', 'food']","[ 'enjoyed ' , 'first ' , 'ever ' , 'visit ' , 'wagamama ' , 'service ' , 'teensy ' , 'bit ' , 'slow ' , 'considering ' , 'restaurant ' , 'empty ' , 'full ' , 'food ' ]"
called whilst staying hotel nearby outstanding venue service served delightful ursula helpful,"['called', 'whilst', 'staying', 'hotel', 'nearby', 'outstanding', 'venue', 'service', 'served', 'delightful', 'ursula', 'helpful']","[ 'called ' , 'whilst ' , 'staying ' , 'hotel ' , 'nearby ' , 'outstanding ' , 'venue ' , 'service ' , 'served ' , 'delightful ' , 'ursula ' , 'helpful ' ]"
fast friendly service lovely food presentation lovely atmosphere would go,"['fast', 'friendly', 'service', 'lovely', 'food', 'presentation', 'lovely', 'atmosphere', 'would', 'go']","[ 'fast ' , 'friendly ' , 'service ' , 'lovely ' , 'food ' , 'presentation ' , 'lovely ' , 'atmosphere ' , 'would ' , 'go ' ]"
went december husband mark together 8 year anniversary decor christmasy place looked welcoming,"['went', 'december', 'husband', 'mark', 'together', '8', 'year', 'anniversary', 'decor', 'christmasy', 'place', 'looked', 'welcoming']","[ 'went ' , 'december ' , 'husband ' , 'mark ' , 'together ' , ' 8 ' , 'year ' , 'anniversary ' , 'decor ' , 'christmasy ' , 'place ' , 'looked ' , 'welcoming ' ]"
nice place good food price affordable go ahead,"['nice', 'place', 'good', 'food', 'price', 'affordable', 'go', 'ahead']","[ 'nice ' , 'place ' , 'good ' , 'food ' , 'price ' , 'affordable ' , 'go ' , 'ahead ' ]"
restaurant take half nice time high ceiling smart contemporary warm decor help smooth thing,"['restaurant', 'take', 'half', 'nice', 'time', 'high', 'ceiling', 'smart', 'contemporary', 'warm', 'decor', 'help', 'smooth', 'thing']","[ 'restaurant ' , 'take ' , 'half ' , 'nice ' , 'time ' , 'high ' , 'ceiling ' , 'smart ' , 'contemporary ' , 'warm ' , 'decor ' , 'help ' , 'smooth ' , 'thing ' ]"
